Country,City,Total Tons,First Mission,Last Mission,Num Missions,location,direccion,lat,lon
FRANCE,LA ROCHE SUR YON,286.0,1/1/1945,12/27/1944,6,"La Roche-sur-Yon, Vendée, Pays de la Loire, France métropolitaine, 85000, France","LA ROCHE SUR YON, France",46.6705431,-1.4269698
FRANCE,LA ROCHELLE,447.0,1/12/1942,4/12/1941,16,"La Rochelle, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17000, France","LA ROCHELLE, France",46.159732,-1.1515951
FRANCE,LA ROUPIE,76.0,4/23/1944,4/23/1944,2,"La Roupie, D 187, Trézennes, Isbergues, Béthune, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62330, France","LA ROUPIE, France",50.6299069,2.4309056
FRANCE,LA SORELLERIE,52.0,2/15/1944,2/15/1944,2,"La Sorellerie, Saussemesnil, Cherbourg, Manche, Normandie, France métropolitaine, 50700, France","LA SORELLERIE, France",49.5805021,-1.5365431
FRANCE,LA VOULTE SUR RHONE,132.0,8/6/1944,8/7/1944,6,"La Voulte-sur-Rhône, Privas, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07800, France","LA VOULTE SUR RHONE, France",44.8000756,4.7813846
FRANCE,LABROYE,264.0,1/21/1944,12/24/1943,6,"Labroye, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62140, France","LABROYE, France",50.2782208,1.9899078
FRANCE,LAIGLE,739.0,6/7/1944,8/5/1944,27,"Laigle, Caisnes, Compiègne, Oise, Hauts-de-France, France métropolitaine, 60400, France","LAIGLE, France",49.5224721,3.0514771
FRANCE,LAMBERS,140.0,8/31/1944,8/31/1944,2,,"LAMBERS, France",,
FRANCE,LAMBUS,351.0,6/20/1944,6/23/1944,6,"Lambus, Mouriez, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62140, France","LAMBUS, France",50.3672758,1.9524229
FRANCE,LANDES DE BUSSAC,99.0,3/5/1944,3/5/1944,6,,"LANDES DE BUSSAC, France",,
FRANCE,LANEUVILLE,340.0,8/12/1944,8/9/1944,9,"Laneuville, Saint-Joire, Commercy, Meuse, Grand Est, France métropolitaine, 55130, France","LANEUVILLE, France",48.5950919,5.4018908
FRANCE,LANNION,46.0,10/24/1941,9/17/1940,36,"Lannion, Côtes-d'Armor, Bretagne, France métropolitaine, 22300, France","LANNION, France",48.7322183,-3.4587994
FRANCE,LAON,7259.0,1/13/1943,8/8/1944,158,"Laon, Aisne, Hauts-de-France, France métropolitaine, 02000, France","LAON, France",49.564665,3.620686
FRANCE,LAPENNE,153.0,4/12/1944,4/12/1944,3,"Lapenne, Pamiers, Ariège, Occitanie, France métropolitaine, 09500, France","LAPENNE, France",43.1460545,1.7498603
FRANCE,LAUNAY,92.0,8/17/1944,8/17/1944,4,"Launay, Bernay, Eure, Normandie, France métropolitaine, 27470, France","LAUNAY, France",49.1024238,0.7420041
FRANCE,LAVAL,1936.0,5/28/1944,7/24/1944,39,"Laval, Mayenne, Pays de la Loire, France métropolitaine, 53000, France","LAVAL, France",48.0706687,-0.7734022
FRANCE,LAVAUPLIERE,90.0,6/25/1944,6/25/1944,3,,"LAVAUPLIERE, France",,
FRANCE,LAYE LEBELLES MARTIN,180.0,6/29/1944,6/29/1944,5,,"LAYE LEBELLES MARTIN, France",,
FRANCE,LE BOURG,216.0,8/14/1944,8/17/1944,8,"Saint-Paër, Rouen, Seine-Maritime, Normandie, France métropolitaine, 76480, France","LE BOURG, France",49.5161962,0.8803692
FRANCE,LE BOURGET,2568.0,6/14/1944,8/16/1943,102,"Le Bourget, Le Raincy, Seine-Saint-Denis, France métropolitaine, 93350, France","LE BOURGET, France",48.9351403,2.4258354
FRANCE,LE CHATELET,309.0,6/4/1944,6/4/1944,12,"Le Châtelet, Saint-Amand-Montrond, Cher, Centre-Val de Loire, France métropolitaine, 18170, France","LE CHATELET, France",46.6418114,2.2835591
FRANCE,LE CLIPON,710.0,5/19/1944,5/27/1944,3,,"LE CLIPON, France",,
FRANCE,LE COMBE,48.0,8/13/1944,8/13/1944,2,"Le Combe, Sermur, Aubusson, Creuse, Nouvelle-Aquitaine, France métropolitaine, 23700, France","LE COMBE, France",45.961584,2.4127067
FRANCE,LE CREUSIL,24.0,7/9/1944,7/9/1944,1,"Le Creusil, Criens, Billy-Chevannes, Nevers, Nièvre, Bourgogne-Franche-Comté, France métropolitaine, 58270, France","LE CREUSIL, France",47.0004877,3.4758934
FRANCE,LE CREUSOT,2020.0,10/17/1942,6/19/1943,8,"Le Creusot, Autun, Saône-et-Loire, Bourgogne-Franche-Comté, France métropolitaine, 71200, France","LE CREUSOT, France",46.8054064,4.4285961
FRANCE,LE GRAND ROSSIGNOL,497.0,6/20/1944,6/24/1944,3,"Le Grand Rossignol, Machiel, Abbeville, Somme, Hauts-de-France, France métropolitaine, 80150, France","LE GRAND ROSSIGNOL, France",50.2748615,1.8444329
FRANCE,LE GROSEILLER,63.0,4/20/1944,4/20/1944,6,"Le Groseiller, Lisbourg, Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62134, France","LE GROSEILLER, France",50.5192628,2.2134501
FRANCE,LE HAVRE,16690.0,1/12/1941,9/8/1944,301,"Le Havre, Seine-Maritime, Normandie, France métropolitaine, France","LE HAVRE, France",49.4938975,0.1079732
FRANCE,LE HOULME,108.0,6/22/1944,6/22/1944,3,"Le Houlme, Rouen, Seine-Maritime, Normandie, France métropolitaine, 76770, France","LE HOULME, France",49.5096,1.03741
FRANCE,LE LENTIE,50.0,7/8/1944,7/8/1944,3,,"LE LENTIE, France",,
FRANCE,LE LIEGE,24.0,5/25/1944,5/25/1944,3,"Le Liège, Loches, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37460, France","LE LIEGE, France",47.2283352,1.1032656
FRANCE,LE MAGDELAINE,64.0,6/6/1944,6/6/1944,2,"Le Village et la Magdelaine, Bellesserre, Toulouse, Haute-Garonne, Occitanie, France métropolitaine, 31480, France","LE MAGDELAINE, France",43.7909897,1.1091739
FRANCE,LE MANOIR,770.0,5/27/1944,8/13/1944,14,"Le Manoir, Bayeux, Calvados, Normandie, France métropolitaine, 14400, France","LE MANOIR, France",49.284173,-0.5955356
FRANCE,LE MANS,5564.0,3/13/1944,8/5/1944,150,"Le Mans, Sarthe, Pays de la Loire, France métropolitaine, France","LE MANS, France",48.0073849,0.1967849
FRANCE,LE MESGE,66.0,6/25/1944,6/25/1944,3,"Le Mesge, Amiens, Somme, Hauts-de-France, France métropolitaine, 80310, France","LE MESGE, France",49.94463,2.05205
FRANCE,LE MESNIL ALLARD,152.0,5/27/1944,5/27/1944,2,,"LE MESNIL ALLARD, France",,
FRANCE,LE MESNIL AMEY,78.0,7/24/1944,7/24/1944,3,"Le Mesnil-Amey, Saint-Lô, Manche, Normandie, France métropolitaine, 50570, France","LE MESNIL AMEY, France",49.1061822,-1.2084634
FRANCE,LE NEUBOURG,21.0,8/13/1944,8/13/1944,1,"Le Neubourg, Bernay, Eure, Normandie, France métropolitaine, 27110, France","LE NEUBOURG, France",49.1496553,0.9044712
FRANCE,LE NIEPPE,445.0,1/23/1944,8/2/1944,10,"Le Nieppe, Renescure, Dunkerque, Nord, Hauts-de-France, France métropolitaine, 59173, France","LE NIEPPE, France",50.7495225,2.3994429
FRANCE,LE PETIT BOIS ROBERT,93.0,1/14/1944,1/14/1944,3,"Le Petit Bois Robert, Amanlis, Fougères-Vitré, Ille-et-Vilaine, Bretagne, France métropolitaine, 35150, France","LE PETIT BOIS ROBERT, France",47.9931681,-1.4841924
FRANCE,LE PLOUY FERME,140.0,4/19/1944,4/20/1944,4,,"LE PLOUY FERME, France",,
FRANCE,LE PONTET,504.0,6/25/1944,8/6/1944,7,"Le Pontet, Chambéry, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73110, France","LE PONTET, France",45.4934683,6.2282666
FRANCE,LE PORT BOULET,207.0,6/15/1944,6/15/1944,2,"Le Port Boulet, Chouzé-sur-Loire, Chinon, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, 37140, France","LE PORT BOULET, France",47.2446577,0.1610814
FRANCE,LE POUZIN,436.0,8/19/1944,8/6/1944,9,"Le Pouzin, Privas, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07250, France","LE POUZIN, France",44.7555185,4.7485628
FRANCE,LE TEIL,68.0,8/15/1944,8/15/1944,1,"Le Teil, Privas, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07400, France","LE TEIL, France",44.5493789,4.6829629
FRANCE,LE TERTRE ST DENIS,24.0,7/6/1944,7/6/1944,2,"Le Tertre-Saint-Denis, Mantes-la-Jolie, Yvelines, Île-de-France, France métropolitaine, 78980, France","LE TERTRE ST DENIS, France",48.9382265,1.6069841
FRANCE,LE TOUQUET,517.0,10/31/1941,9/29/1940,20,"Le Touquet-Paris-Plage, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62520, France","LE TOUQUET, France",50.5200083,1.5864532
FRANCE,LE TRAIT,41.0,3/25/1942,8/31/1941,8,"Le Trait, Rouen, Seine-Maritime, Normandie, France métropolitaine, 76580, France","LE TRAIT, France",49.4819151,0.8087513
FRANCE,LE TREPORT,256.0,2/20/1944,8/29/1940,17,"Le Tréport, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76470, France","LE TREPORT, France",50.0591099,1.3827656
FRANCE,LE TROUQUET,8.0,11/1/1940,9/6/1940,13,"Le Trouquet, Saugues, Brioude, Haute-Loire, Auvergne-Rhône-Alpes, France métropolitaine, 43170, France","LE TROUQUET, France",44.9483412,3.5604828
FRANCE,LE VIVIER,174.0,6/17/1944,6/17/1944,3,"Le Vivier, Prades, Pyrénées-Orientales, Occitanie, France métropolitaine, 66730, France","LE VIVIER, France",42.7708316,2.4540646
FRANCE,LEGE,84.0,7/17/1944,7/17/1944,3,"Lège, Saint-Gaudens, Haute-Garonne, Occitanie, France métropolitaine, 31440, France","LEGE, France",42.8767279,0.6100228
FRANCE,LEGRISMONT,405.0,3/26/1944,4/27/1944,6,,"LEGRISMONT, France",,
FRANCE,LENS,3053.0,4/20/1944,8/4/1944,12,"Lens, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62300, France","LENS, France",50.4291723,2.8319805
FRANCE,LES BUISSONS,135.0,8/12/1944,8/13/1944,7,"Les Buissons, Les Curiers, Le Bourget-du-Lac, Chambéry, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73370, France","LES BUISSONS, France",45.6491927,5.8556444
FRANCE,LES CATELLIERS,630.0,7/23/1944,8/9/1944,13,,"LES CATELLIERS, France",,
FRANCE,LES CERISES,72.0,8/7/1944,8/7/1944,2,"Les Cerises, Vendranges, Roanne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, 42590, France","LES CERISES, France",45.9323338,4.140408
FRANCE,LES CHANOINES,381.0,7/24/1944,7/24/1944,6,"Les Chanoines, Pont Varin, Wassy, Saint-Dizier, Haute-Marne, Grand Est, France métropolitaine, 52130, France","LES CHANOINES, France",48.5048119,4.9226636
FRANCE,LES DUNES DE VARREV,56.0,6/6/1944,6/6/1944,2,,"LES DUNES DE VARREV, France",,
FRANCE,LES FOULON,86.0,7/17/1944,8/8/1944,3,"Île du Foulon, Tomblaine, Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54510, France","LES FOULON, France",48.6838733,6.2100223
FRANCE,LES GRANDS BOIS,499.0,2/24/1944,4/30/1944,8,"Les Grands Bois, Andé, Les Andelys, Eure, Normandie, France métropolitaine, 27430, France","LES GRANDS BOIS, France",49.2324938,1.2503332
FRANCE,LES HAYONS,447.0,6/24/1944,6/24/1944,1,"Les Hayons, Bernaville, Amiens, Somme, Hauts-de-France, France métropolitaine, 80370, France","LES HAYONS, France",50.1306599,2.1394583
FRANCE,LES LANDES VILLE NEU,201.0,7/14/1944,7/14/1944,2,,"LES LANDES VILLE NEU, France",,
FRANCE,LES LOGES,154.0,7/30/1944,7/30/1944,6,"Les Loges, Le Havre, Seine-Maritime, Normandie, France métropolitaine, 76790, France","LES LOGES, France",49.6991265,0.2827091
FRANCE,LES PETITS,158.0,1/29/1944,2/13/1944,4,"Les Petits, Arbigny, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01190, France","LES PETITS, France",46.4752043,4.9629339
FRANCE,LES PONTS DE CE,358.0,7/19/1944,8/1/1944,6,"Les Ponts-de-Cé, Angers, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49130, France","LES PONTS DE CE, France",47.4286962,-0.5270662
FRANCE,LESSAY,426.0,2/3/1941,6/8/1944,13,"Lessay, Coutances, Manche, Normandie, France métropolitaine, 50430, France","LESSAY, France",49.2132849,-1.5202954
FRANCE,LEVENS,266.0,8/2/1944,8/4/1944,8,"Levens, Nice, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France métropolitaine, 06670, France","LEVENS, France",43.8477377,7.2401105
FRANCE,LIGESCOURT,1213.0,1/4/1944,6/25/1944,20,"Ligescourt, Abbeville, Somme, Hauts-de-France, France métropolitaine, 80150, France","LIGESCOURT, France",50.2883489,1.8764726
FRANCE,LILLE,6672.0,1/12/1943,9/9/1943,254,"Lille, Nord, Hauts-de-France, France métropolitaine, France","LILLE, France",50.6365654,3.0635282
FRANCE,LIMAY,26.0,7/8/1944,7/8/1944,1,"Limay, Mantes-la-Jolie, Yvelines, Île-de-France, France métropolitaine, 78520, France","LIMAY, France",48.9921015,1.7353686
FRANCE,LIMOGES,467.0,2/8/1944,6/23/1944,4,"Limoges, Haute-Vienne, Nouvelle-Aquitaine, France métropolitaine, France","LIMOGES, France",45.8354243,1.2644847
FRANCE,LINGHEM,596.0,1/14/1944,4/22/1944,17,"Linghem, Béthune, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62120, France","LINGHEM, France",50.5955582,2.3718142
FRANCE,LINZEUX,382.0,7/22/1944,7/9/1944,4,"Linzeux, Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62270, France","LINZEUX, France",50.3409008,2.2045341
FRANCE,LISIEUX,2043.0,6/6/1944,9/26/1940,62,"Lisieux, Calvados, Normandie, France métropolitaine, 14100, France","LISIEUX, France",49.1460831,0.2255168
FRANCE,LISON,25.0,5/23/1944,6/2/1944,5,"Lison, Bayeux, Calvados, Normandie, France métropolitaine, 14330, France","LISON, France",49.2476975,-1.0449376
FRANCE,LISSIEU,20.0,6/13/1944,6/13/1944,2,"Lissieu, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69380, France","LISSIEU, France",45.8652176,4.742215
FRANCE,LIVAROT,1245.0,7/24/1944,7/24/1944,10,"Livarot, Livarot-Pays-d'Auge, Lisieux, Calvados, Normandie, France métropolitaine, 14140, France","LIVAROT, France",49.0053166,0.1519688
FRANCE,LIVOSSART,152.0,4/30/1944,4/30/1944,2,"Rue du Livossart, Ramierville, Febvin-Palfart, Saint-Omer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62960, France","LIVOSSART, France",50.5327599,2.2930495
FRANCE,LIVRON,72.0,8/7/1944,8/7/1944,2,"Livron, Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64530, France","LIVRON, France",43.2261761,-0.1409513
FRANCE,LOLTINGHEM,738.0,2/28/1944,3/2/1944,18,,"LOLTINGHEM, France",,
FRANCE,LONGEAVOUS,60.0,8/20/1944,8/20/1944,2,,"LONGEAVOUS, France",,
FRANCE,LONGEVILLE,552.0,2/28/1944,5/8/1944,15,"Longeville, Besançon, Doubs, Bourgogne-Franche-Comté, France métropolitaine, 25330, France","LONGEVILLE, France",47.0298158,6.2259715
FRANCE,LONGUEMONT,54.0,1/4/1944,1/4/1944,2,,"LONGUEMONT, France",,
FRANCE,LONGUES,1003.0,6/2/1944,6/6/1944,9,"Longues, Vic-le-Comte, Clermont-Ferrand, Puy-de-Dôme, Auvergne-Rhône-Alpes, France métropolitaine, 63270, France","LONGUES, France",45.6631524,3.2074733
FRANCE,LONQUENESSE,6.0,11/25/1943,11/25/1943,3,,"LONQUENESSE, France",,
FRANCE,LORIENT,7375.0,1/12/1941,9/27/1940,317,"Lorient, Morbihan, Bretagne, France métropolitaine, 56100, France","LORIENT, France",47.7477336,-3.3660907
FRANCE,LOSTEBARNE,60.0,1/21/1944,1/21/1944,2,"Réserve naturelle de Lostebarne-Woohay, Louches, Calais, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62610, France","LOSTEBARNE, France",50.8433705,1.9701265
FRANCE,LOTTINGHEM,166.0,3/5/1944,3/5/1944,4,,"LOTTINGHEM, France",,
FRANCE,LOUVIERS,267.0,5/27/1944,8/13/1944,8,"Louviers, Les Andelys, Eure, Normandie, France métropolitaine, 27400, France","LOUVIERS, France",49.2157245,1.1646335
FRANCE,LOYES,72.0,8/25/1944,8/25/1944,2,"Loyes, Villieu-Loyes-Mollon, Belley, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01800, France","LOYES, France",45.9341249,5.2219979
FRANCE,LUMBRES,6.0,7/12/1941,7/12/1941,1,"Lumbres, Saint-Omer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62380, France","LUMBRES, France",50.7051363,2.12179
FRANCE,LUNEL,68.0,8/25/1944,8/25/1944,2,"Lunel, Montpellier, Hérault, Occitanie, France métropolitaine, 34400, France","LUNEL, France",43.6745265,4.1348062
FRANCE,LUNEVILLE,15.0,7/13/1944,9/4/1940,2,"Lunéville, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54300, France","LUNEVILLE, France",48.5916164,6.4919563
FRANCE,LUPE,696.0,8/2/1944,8/7/1944,18,"Lupé, Saint-Étienne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, 42520, France","LUPE, France",45.3735325,4.7061654
FRANCE,LUXEUIL LES BAINS,95.0,5/23/1944,5/31/1944,4,"Luxeuil-les-Bains, Lure, Haute-Saône, Bourgogne-Franche-Comté, France métropolitaine, 70300, France","LUXEUIL LES BAINS, France",47.817177,6.3808865
FRANCE,LYON,3431.0,3/23/1944,8/6/1944,70,"Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, France","LYON, France",45.7578137,4.8320114
FRANCE,MAILLY LE CAMP,1911.0,5/3/1944,5/3/1944,7,"Mailly-le-Camp, Troyes, Aube, Grand Est, France métropolitaine, 10230, France","MAILLY LE CAMP, France",48.6700396,4.2005817
FRANCE,MAINTENON,1327.0,4/30/1944,8/7/1944,15,"Maintenon, Chartres, Eure-et-Loir, Centre-Val de Loire, France métropolitaine, 28130, France","MAINTENON, France",48.5865517,1.5773313
FRANCE,MAISONCELLES,248.0,5/13/1944,5/9/1944,6,"Maisoncelles, Mamers, Sarthe, Pays de la Loire, France métropolitaine, 72440, France","MAISONCELLES, France",47.9362782,0.5711895
FRANCE,MAISONS LAFFITTE,732.0,5/27/1944,6/24/1944,18,"Maisons-Laffitte, Saint-Germain-en-Laye, Yvelines, Île-de-France, France métropolitaine, 78600, France","MAISONS LAFFITTE, France",48.9461437,2.1450951
FRANCE,MAIZY,1118.0,5/22/1944,6/7/1944,14,"Maizy, Laon, Aisne, Hauts-de-France, France métropolitaine, 02160, France","MAIZY, France",49.3775564,3.7330609
FRANCE,MALO LES BAINS,312.0,5/11/1944,5/8/1944,6,"Malo-les-Bains, Dunkerque, Nord, Hauts-de-France, France métropolitaine, 59941, France","MALO LES BAINS, France",51.0466792,2.3984694
FRANCE,MAMERS,22.0,7/12/1944,7/12/1944,2,"Mamers, Sarthe, Pays de la Loire, France métropolitaine, 72600, France","MAMERS, France",48.3505932,0.3696376
FRANCE,MANTES,2581.0,11/10/1940,8/8/1944,40,"Mantes, Bruges, Bruges-Capbis-Mifaget, Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64800, France","MANTES, France",43.1467407,-0.3189166
FRANCE,MANVILLIERS,62.0,8/2/1944,8/2/1944,2,,"MANVILLIERS, France",,
FRANCE,MARCK,165.0,6/2/1944,6/2/1944,3,"Marck, Calais, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62730, France","MARCK, France",50.949,1.95199
FRANCE,MARDYCK,564.0,11/8/1941,6/22/1942,7,"Mardyck, Dunkerque, Nord, Hauts-de-France, France métropolitaine, France","MARDYCK, France",51.0204446,2.2495576
FRANCE,MARGUENNEVILLE,158.0,4/20/1944,4/27/1944,4,,"MARGUENNEVILLE, France",,
FRANCE,MARIGNANC,256.0,3/9/1944,8/8/1944,10,,"MARIGNANC, France",,
FRANCE,MARIGNY,370.0,4/24/1944,8/5/1944,12,"Marigny, Épernay, Marne, Grand Est, France métropolitaine, 51230, France","MARIGNY, France",48.66332,3.86632
FRANCE,MARMEGEN,30.0,12/25/1944,12/25/1944,1,,"MARMEGEN, France",,
FRANCE,MARNE,2.0,9/15/1941,9/15/1941,3,"Marne, Grand Est, France métropolitaine, France","MARNE, France",48.961264,4.3122436
FRANCE,MARQUENNEVILLE,144.0,3/5/1944,4/22/1944,7,"Marquenneville, Vaux-Marquenneville, Abbeville, Somme, Hauts-de-France, France métropolitaine, 80140, France","MARQUENNEVILLE, France",49.9910701,1.7788414
FRANCE,MARQUISE,4870.0,1/14/1944,8/27/1944,65,"Marquise, Boulogne-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62250, France","MARQUISE, France",50.8125819,1.699554
FRANCE,MARRE,96.0,7/12/1944,7/12/1944,2,"Marre, Verdun, Meuse, Grand Est, France métropolitaine, 55100, France","MARRE, France",49.2105281,5.3020775
FRANCE,MARSEILLE LE PETIT,84.0,8/15/1944,8/15/1944,8,"Le Petit Marseille, La Rochelle, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17000, France","MARSEILLE LE PETIT, France",46.1577313,-1.1290665
FRANCE,MARSEILLES,2423.0,12/2/1943,8/17/1943,65,"Marseilles, Marseilles-lès-Aubigny, Bourges, Cher, Centre-Val de Loire, France métropolitaine, 18320, France","MARSEILLES, France",47.0706778,3.0029271
FRANCE,MARTINVAST,758.0,4/27/1944,6/22/1944,15,"Martinvast, Cherbourg, Manche, Normandie, France métropolitaine, 50690, France","MARTINVAST, France",49.5949731,-1.6632491
FRANCE,MASSAY,1726.0,6/11/1944,6/7/1944,25,"Massay, Vierzon, Cher, Centre-Val de Loire, France métropolitaine, 18120, France","MASSAY, France",47.1525378,1.9933127
FRANCE,MAYENNE,464.0,2/14/1943,7/31/1944,6,"Mayenne, Pays de la Loire, France métropolitaine, France","MAYENNE, France",48.1507819,-0.6491274
FRANCE,MAZINGARBE,536.0,10/13/1941,9/4/1941,26,"Mazingarbe, Lens, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62670, France","MAZINGARBE, France",50.4693066,2.7185236
FRANCE,MEAULTE,1190.0,10/2/1942,9/6/1942,79,"Méaulte, Péronne, Somme, Hauts-de-France, France métropolitaine, 80300, France","MEAULTE, France",49.9831218,2.6641548
FRANCE,MECHESHEIM,16.0,2/22/1945,2/22/1945,2,,"MECHESHEIM, France",,
FRANCE,MEDARD SURILLE,48.0,7/6/1944,7/6/1944,2,,"MEDARD SURILLE, France",,
FRANCE,MELUN,2778.0,11/14/1940,8/3/1944,65,"Melun, Seine-et-Marne, France métropolitaine, 77000, France","MELUN, France",48.539927,2.6608169
FRANCE,MEOBECK,102.0,6/6/1944,6/6/1944,6,,"MEOBECK, France",,
FRANCE,MEREY,356.0,7/12/1944,7/28/1944,10,"Merey, Les Andelys, Eure, Normandie, France métropolitaine, 27640, France","MEREY, France",48.9659514,1.4056304
FRANCE,MERKWILLER,524.0,8/3/1944,8/3/1944,18,"Merkwiller-Pechelbronn, Haguenau-Wissembourg, Bas-Rhin, European Collectivity of Alsace, Grand Est, France métropolitaine, 67250, France","MERKWILLER, France",48.9397826,7.8263575
FRANCE,MERLIMONT,954.0,6/10/1944,6/3/1944,36,"Merlimont, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62155, France","MERLIMONT, France",50.4553061,1.614809
FRANCE,MERVILLE,2603.0,10/9/1942,9/26/1941,60,"Merville, Dunkerque, Nord, Hauts-de-France, France métropolitaine, 59660, France","MERVILLE, France",50.6436584,2.6387499
FRANCE,MERY,467.0,7/5/1944,8/3/1944,16,"Méry, Chambéry, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73420, France","MERY, France",45.642997,5.9375217
FRANCE,MESNIL AU VAL,405.0,4/20/1944,4/27/1944,6,"Le Mesnil-au-Val, Cherbourg, Manche, Normandie, France métropolitaine, 50110, France","MESNIL AU VAL, France",49.6071615,-1.5254667
FRANCE,METZ,12161.0,10/8/1944,9/11/1944,279,"Metz, Moselle, Grand Est, France métropolitaine, France","METZ, France",49.1196964,6.1763552
FRANCE,MEULAN,1187.0,10/14/1941,9/3/1943,18,"Meulan-en-Yvelines, Mantes-la-Jolie, Yvelines, Île-de-France, France métropolitaine, 78250, France","MEULAN, France",49.0049712,1.9100835
FRANCE,MEYENVILLE,62.0,3/5/1944,3/5/1944,2,,"MEYENVILLE, France",,
FRANCE,MEZIDON,247.0,5/11/1944,7/18/1944,12,"Mézidon - Canon, Rue de la Gare, Canon, Mézidon-Canon, Mézidon Vallée d'Auge, Lisieux, Calvados, Normandie, France métropolitaine, 14270, France","MEZIDON, France",49.070949,-0.0749522
FRANCE,MEZIERES,770.0,5/11/1944,7/17/1944,18,"Charleville-Mézières, Ardennes, Grand Est, France métropolitaine, 08000, France","MEZIERES, France",49.7735712,4.7206939
FRANCE,MIAVAYE,22.0,1/14/1945,1/14/1945,2,,"MIAVAYE, France",,
FRANCE,MIDDEL STRAETE,156.0,6/21/1944,6/24/1944,8,,"MIDDEL STRAETE, France",,
FRANCE,MIESERY,23.0,8/13/1944,8/13/1944,1,,"MIESERY, France",,
FRANCE,MIMOYECQUES,1932.0,11/5/1943,5/1/1944,45,"Forteresse de Mimoyecques, Hameau de Bainghen, Landrethun-le-Nord, Boulogne-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62250, France","MIMOYECQUES, France",50.8528107,1.7592287
FRANCE,MIRAMAS,531.0,7/12/1944,8/6/1944,8,"Miramas, Istres, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, France métropolitaine, 13140, France","MIRAMAS, France",43.582733,5.0025809
FRANCE,MIRVILLE,120.0,7/23/1944,7/23/1944,2,"Mirville, Le Havre, Seine-Maritime, Normandie, France métropolitaine, 76210, France","MIRVILLE, France",49.6093714,0.4418209
FRANCE,MODANE,2033.0,11/10/1940,9/16/1943,9,"Modane, Saint-Jean-de-Maurienne, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73500, France","MODANE, France",45.2015369,6.6728169
FRANCE,MONACO,40.0,7/30/1944,8/9/1944,12,"Monaco, Campi, Corte, Haute-Corse, Corse, France métropolitaine, 20270, France","MONACO, France",42.2803146,9.4304477
FRANCE,MONCHY,458.0,12/8/1940,6/17/1944,26,"Monchy, Rainvillers, Beauvais, Oise, Hauts-de-France, France métropolitaine, 60155, France","MONCHY, France",49.3976954,1.9821057
FRANCE,MONDEVILLE,1233.0,2/11/1943,7/18/1944,6,"Mondeville, Caen, Calvados, Normandie, France métropolitaine, 14120, France","MONDEVILLE, France",49.1770906,-0.3200702
FRANCE,MONT CAUVAIRE,85.0,8/6/1944,8/8/1944,5,"Mont-Cauvaire, Rouen, Seine-Maritime, Normandie, France métropolitaine, 76690, France","MONT CAUVAIRE, France",49.5707961,1.109253
FRANCE,MONT DE MARSAN,406.0,3/27/1944,3/5/1944,7,"Mont-de-Marsan, Landes, Nouvelle-Aquitaine, France métropolitaine, 40000, France","MONT DE MARSAN, France",43.8911318,-0.500972
